id,Title,_school_details_address,_school_sports,Sports
37626,"Temple University",,,"Men>Men's Basketball|Men>Men's Crew/Rowing|Men>Men's Cross Country|Men>Men's Football|Men>Men's Golf|Men>Men's Soccer|Men>Men's Tennis|Women>Women's Basketball|Women>Women's Crew/Rowing|Women>Women's Cross Country|Women>Women's Fencing|Women>Women's Field Hockey|Women>Women's Gymnastics|Women>Women's Lacrosse|Women>Women's Soccer|Women>Women's Tennis|Women>Women's Track &amp; Field|Women>Women's Volleyball"
37629,"Tulsa, The University Of",,,"Men>Men's Basketball|Men>Men's Cross Country|Men>Men's Football|Men>Men's Soccer|Men>Men's Track &amp; Field|Women>Women's Basketball|Women>Women's Crew/Rowing|Women>Women's Cross Country|Women>Women's Golf|Women>Women's Soccer|Women>Women's Softball|Women>Women's Tennis|Women>Women's Track &amp; Field|Women>Women's Volleyball"
37638,"Missouri Baptist University",,,"Men>Men's Basketball|Men>Men's Bowling|Men>Men's Cross Country|Men>Men's Football|Men>Men's Golf|Men>Men's Lacrosse|Men>Men's Soccer|Men>Men's Tennis|Men>Men's Track &amp; Field|Men>Men's Volleyball|Men>Men's Wrestling|Women>Women's Basketball|Women>Women's Beach Volleyball|Women>Women's Bowling|Women>Women's Cheerleading|Women>Women's Cross Country|Women>Women's Dance|Women>Women's Golf|Women>Women's Lacrosse|Women>Women's Soccer|Women>Women's Softball|Women>Women's Tennis|Women>Women's Track &amp; Field|Women>Women's Volleyball|Women>Women's Wrestling"
37641,"Saint Louis College Of Pharmacy",,,"Men>Men's Basketball|Men>Men's Cross Country|Men>Men's Soccer|Men>Men's Tennis|Men>Men's Track &amp; Field|Women>Women's Basketball|Women>Women's Cross Country|Women>Women's Soccer|Women>Women's Softball|Women>Women's Tennis|Women>Women's Track &amp; Field|Women>Women's Volleyball"
37651,"Sul Ross State University",,,"Men>Men's Basketball|Men>Men's Cross Country|Men>Men's Football|Men>Men's Tennis|Men>Men's Track &amp; Field|Women>Women's Basketball|Women>Women's Cross Country|Women>Women's Soccer|Women>Women's Softball|Women>Women's Tennis|Women>Women's Track &amp; Field|Women>Women's Volleyball"
37655,"Allen University",,,"Men>Men's Basketball|Men>Men's Football|Men>Men's Wrestling|Women>Women's Softball|Women>Women's Volleyball"
37657,"Bryan College",,,"Men>Men's Basketball|Men>Men's Cross Country|Men>Men's Golf|Men>Men's Soccer|Men>Men's Track &amp; Field|Men>Men's Volleyball|Women>Women's Basketball|Women>Women's Cross Country|Women>Women's Golf|Women>Women's Soccer|Women>Women's Softball|Women>Women's Track &amp; Field|Women>Women's Volleyball"
37660,"Montreat College",,,"Men>Men's Basketball|Men>Men's Cross Country|Men>Men's Golf|Men>Men's Lacrosse|Men>Men's Soccer|Men>Men's Tennis|Men>Men's Track &amp; Field|Women>Women's Basketball|Women>Women's Cross Country|Women>Women's Golf|Women>Women's Lacrosse|Women>Women's Soccer|Women>Women's Softball|Women>Women's Tennis|Women>Women's Track &amp; Field|Women>Women's Volleyball"
37672,"Eastern Arizona College",,,"Men>Men's Basketball|Men>Men's Football|Men>Men's Golf|Women>Women's Basketball|Women>Women's Softball|Women>Women's Tennis|Women>Women's Volleyball"
37687,"Fisk University",,,"Men>Men's Basketball|Men>Men's Cross Country|Men>Men's Golf|Men>Men's Soccer|Men>Men's Tennis|Men>Men's Track &amp; Field|Women>Women's Basketball|Women>Women's Cross Country|Women>Women's Golf|Women>Women's Softball|Women>Women's Tennis|Women>Women's Track &amp; Field"
37689,"Haskell Indian Nations U.",,,"Men>Men's Basketball|Men>Men's Cross Country|Men>Men's Track &amp; Field|Women>Women's Basketball|Women>Women's Cheerleading|Women>Women's Cross Country|Women>Women's Softball|Women>Women's Track &amp; Field|Women>Women's Volleyball"
37691,"Indiana University Northwest","100 Belmont Mount Holly Rd",,"Men>Men's Basketball|Men>Men's Cross Country|Men>Men's Golf|Women>Women's Cross Country|Women>Women's Golf|Women>Women's Volleyball"
37693,"Johnson & Wales U. (co)",,,"Men>Men's Basketball|Men>Men's Cross Country|Men>Men's Golf|Men>Men's Lacrosse|Men>Men's Soccer|Men>Men's Track &amp; Field|Women>Women's Basketball|Women>Women's Cross Country|Women>Women's Golf|Women>Women's Lacrosse|Women>Women's Soccer|Women>Women's Track &amp; Field|Women>Women's Volleyball"
37701,"Washington Adventist University",,,"Men>Men's Basketball|Men>Men's Cross Country|Men>Men's Soccer|Women>Women's Cross Country|Women>Women's Soccer|Women>Women's Softball|Women>Women's Volleyball"
37703,"Wilberforce University",,,"Men>Men's Basketball|Men>Men's Cross Country|Men>Men's Golf|Women>Women's Cheerleading|Women>Women's Golf"
37705,"California, U. Of (santa Cruz)",,,"Men>Men's Basketball|Men>Men's Cross Country|Men>Men's Soccer|Men>Men's Swimming &amp; Diving|Men>Men's Tennis|Men>Men's Track &amp; Field|Men>Men's Volleyball|Women>Women's Basketball|Women>Women's Cross Country|Women>Women's Golf|Women>Women's Soccer|Women>Women's Swimming &amp; Diving|Women>Women's Tennis|Women>Women's Track &amp; Field|Women>Women's Volleyball"
37716,"Alameda, College Of",,,"Men>Men's Basketball|Women>Women's Volleyball"
37722,"Mendocino College",,,"Men>Men's Basketball|Men>Men's Soccer|Women>Women's Basketball|Women>Women's Golf|Women>Women's Soccer|Women>Women's Softball|Women>Women's Volleyball"
37724,"Merritt College",,,"Men>Men's Basketball|Men>Men's Cross Country|Men>Men's Soccer|Men>Men's Track &amp; Field|Women>Women's Cross Country|Women>Women's Soccer|Women>Women's Track &amp; Field"
37730,"Iowa State University",,,"Men>Men's Basketball|Men>Men's Football|Men>Men's Golf|Men>Men's Wrestling|Women>Women's Basketball|Women>Women's Cross Country|Women>Women's Golf|Women>Women's Gymnastics|Women>Women's Soccer|Women>Women's Softball|Women>Women's Swimming &amp; Diving|Women>Women's Tennis|Women>Women's Volleyball"
37750,"Depaul University",,,"Men>Men's Basketball|Men>Men's Cross Country|Men>Men's Golf|Men>Men's Soccer|Men>Men's Tennis|Men>Men's Track &amp; Field|Women>Women's Basketball|Women>Women's Cross Country|Women>Women's Soccer|Women>Women's Softball|Women>Women's Tennis|Women>Women's Track &amp; Field|Women>Women's Volleyball"
37753,"Marquette University",,,"Men>Men's Basketball|Men>Men's Cross Country|Men>Men's Golf|Men>Men's Lacrosse|Men>Men's Soccer|Men>Men's Tennis|Men>Men's Track &amp; Field|Women>Women's Basketball|Women>Women's Cross Country|Women>Women's Lacrosse|Women>Women's Soccer|Women>Women's Tennis|Women>Women's Track &amp; Field|Women>Women's Volleyball"
37755,"Providence College",,,"Men>Men's Basketball|Men>Men's Cross Country|Men>Men's Ice Hockey|Men>Men's Lacrosse|Men>Men's Soccer|Men>Men's Swimming &amp; Diving|Men>Men's Track &amp; Field|Women>Women's Basketball|Women>Women's Cheerleading|Women>Women's Cross Country|Women>Women's Field Hockey|Women>Women's Ice Hockey|Women>Women's Soccer|Women>Women's Softball|Women>Women's Swimming &amp; Diving|Women>Women's Tennis|Women>Women's Track &amp; Field|Women>Women's Volleyball"
37761,"Eastern Washington Univ.",,,"Men>Men's Basketball|Men>Men's Cross Country|Men>Men's Football|Men>Men's Tennis|Men>Men's Track &amp; Field|Women>Women's Basketball|Women>Women's Cross Country|Women>Women's Golf|Women>Women's Soccer|Women>Women's Tennis|Women>Women's Track &amp; Field|Women>Women's Volleyball"
37763,"Idaho State University",,,"Men>Men's Basketball|Men>Men's Cross Country|Men>Men's Football|Men>Men's Tennis|Men>Men's Track &amp; Field|Women>Women's Basketball|Women>Women's Cheerleading|Women>Women's Cross Country|Women>Women's Dance|Women>Women's Golf|Women>Women's Soccer|Women>Women's Softball|Women>Women's Tennis|Women>Women's Track &amp; Field|Women>Women's Volleyball"
37765,"Idaho, University Of",,,"Men>Men's Basketball|Men>Men's Football|Men>Men's Golf|Men>Men's Tennis|Women>Women's Basketball|Women>Women's Cheerleading|Women>Women's Golf|Women>Women's Soccer|Women>Women's Swimming &amp; Diving|Women>Women's Tennis|Women>Women's Volleyball"
37767,"Montana State U.-bozeman",,,"Men>Men's Basketball|Men>Men's Cross Country|Men>Men's Football|Men>Men's Skiing|Men>Men's Tennis|Men>Men's Track &amp; Field|Women>Women's Basketball|Women>Women's Cross Country|Women>Women's Golf|Women>Women's Skiing|Women>Women's Tennis|Women>Women's Track &amp; Field|Women>Women's Volleyball"
37769,"Montana, University Of",,,"Men>Men's Basketball|Men>Men's Cross Country|Men>Men's Football|Men>Men's Tennis|Men>Men's Track &amp; Field|Women>Women's Basketball|Women>Women's Cheerleading|Women>Women's Cross Country|Women>Women's Golf|Women>Women's Soccer|Women>Women's Softball|Women>Women's Tennis|Women>Women's Track &amp; Field|Women>Women's Volleyball"
37771,"North Dakota, Univ. Of",,,"Men>Men's Basketball|Men>Men's Cross Country|Men>Men's Football|Men>Men's Golf|Men>Men's Ice Hockey|Men>Men's Tennis|Men>Men's Track &amp; Field|Women>Women's Basketball|Women>Women's Cheerleading|Women>Women's Cross Country|Women>Women's Soccer|Women>Women's Softball|Women>Women's Tennis|Women>Women's Track &amp; Field|Women>Women's Volleyball"
37773,"Northern Arizona University",,,"Men>Men's Basketball|Men>Men's Cross Country|Men>Men's Football|Men>Men's Tennis|Men>Men's Track &amp; Field|Women>Women's Basketball|Women>Women's Cross Country|Women>Women's Golf|Women>Women's Soccer|Women>Women's Swimming &amp; Diving|Women>Women's Tennis|Women>Women's Track &amp; Field|Women>Women's Volleyball"
37776,"Portland State University",,,"Men>Men's Basketball|Men>Men's Cross Country|Men>Men's Football|Men>Men's Tennis|Men>Men's Track &amp; Field|Women>Women's Basketball|Women>Women's Cheerleading|Women>Women's Cross Country|Women>Women's Golf|Women>Women's Soccer|Women>Women's Softball|Women>Women's Tennis|Women>Women's Track &amp; Field|Women>Women's Volleyball"
37779,"Southern Utah University",,,"Men>Men's Basketball|Men>Men's Cross Country|Men>Men's Football|Men>Men's Golf|Men>Men's Tennis|Men>Men's Track &amp; Field|Women>Women's Basketball|Women>Women's Cross Country|Women>Women's Golf|Women>Women's Gymnastics|Women>Women's Soccer|Women>Women's Softball|Women>Women's Tennis|Women>Women's Track &amp; Field|Women>Women's Volleyball"
37781,"Weber State University",,,"Men>Men's Basketball|Men>Men's Cross Country|Men>Men's Football|Men>Men's Golf|Men>Men's Tennis|Men>Men's Track &amp; Field|Women>Women's Basketball|Women>Women's Cheerleading|Women>Women's Cross Country|Women>Women's Golf|Women>Women's Soccer|Women>Women's Softball|Women>Women's Tennis|Women>Women's Track &amp; Field|Women>Women's Volleyball"
37805,"Wisconsin, U. Of (madison)",,,"Men>Men's Basketball|Men>Men's Crew/Rowing|Men>Men's Football|Men>Men's Golf|Men>Men's Ice Hockey|Men>Men's Soccer|Men>Men's Swimming &amp; Diving|Men>Men's Tennis|Men>Men's Wrestling|Women>Women's Basketball|Women>Women's Crew/Rowing|Women>Women's Golf|Women>Women's Ice Hockey|Women>Women's Soccer|Women>Women's Softball|Women>Women's Swimming &amp; Diving|Women>Women's Tennis|Women>Women's Volleyball"
37825,"Humboldt State University",,,"Men>Men's Basketball|Men>Men's Cross Country|Men>Men's Football|Men>Men's Soccer|Men>Men's Track &amp; Field|Women>Women's Basketball|Women>Women's Crew/Rowing|Women>Women's Cross Country|Women>Women's Soccer|Women>Women's Softball|Women>Women's Track &amp; Field|Women>Women's Volleyball"
37831,"Antelope Valley, Univ. Of",,,"Men>Men's Basketball|Men>Men's Cross Country|Men>Men's Soccer|Women>Women's Basketball|Women>Women's Cross Country|Women>Women's Soccer|Women>Women's Softball|Women>Women's Volleyball"
37833,"California St. U. Maritime Acad",,,"Men>Men's Basketball|Men>Men's Crew/Rowing|Men>Men's Cross Country|Men>Men's Rugby|Men>Men's Soccer|Men>Men's Water Polo|Women>Women's Basketball|Women>Women's Crew/Rowing|Women>Women's Cross Country|Women>Women's Soccer|Women>Women's Water Polo"
37835,"California, U. Of (merced)",,,"Men>Men's Basketball|Men>Men's Cross Country|Men>Men's Soccer|Men>Men's Volleyball|Women>Women's Basketball|Women>Women's Cross Country|Women>Women's Soccer|Women>Women's Volleyball"
37837,"Embry-riddle Aeronautical U.",,,"Men>Men's Basketball|Men>Men's Cross Country|Men>Men's Golf|Men>Men's Soccer|Men>Men's Wrestling|Women>Women's Basketball|Women>Women's Cross Country|Women>Women's Golf|Women>Women's Soccer|Women>Women's Softball|Women>Women's Volleyball"
37839,"Pacific Union College",,,"Men>Men's Basketball|Men>Men's Cross Country|Men>Men's Soccer|Women>Women's Basketball|Women>Women's Cross Country|Women>Women's Volleyball"
37853,"Eastern Oregon University",,,"Men>Men's Basketball|Men>Men's Cross Country|Men>Men's Football|Men>Men's Soccer|Men>Men's Track &amp; Field|Men>Men's Wrestling|Women>Women's Cross Country|Women>Women's Soccer|Women>Women's Softball|Women>Women's Track &amp; Field|Women>Women's Volleyball|Women>Women's Wrestling"
37855,"Evergreen State College",,,"Men>Men's Basketball|Men>Men's Track &amp; Field|Women>Women's Basketball|Women>Women's Soccer|Women>Women's Track &amp; Field|Women>Women's Volleyball"
37858,"Multnomah University",,,"Men>Men's Basketball|Men>Men's Cross Country|Men>Men's Golf|Men>Men's Soccer|Men>Men's Track &amp; Field|Women>Women's Cross Country|Women>Women's Golf|Women>Women's Soccer|Women>Women's Track &amp; Field|Women>Women's Volleyball"
37860,"Northwest Christian University",,,"Men>Men's Basketball|Men>Men's Cross Country|Men>Men's Golf|Men>Men's Soccer|Men>Men's Track &amp; Field|Women>Women's Basketball|Women>Women's Cross Country|Women>Women's Golf|Women>Women's Soccer|Women>Women's Softball|Women>Women's Track &amp; Field|Women>Women's Volleyball"
37862,"Northwest University",,,"Men>Men's Basketball|Men>Men's Cross Country|Men>Men's Track &amp; Field|Women>Women's Basketball|Women>Women's Cross Country|Women>Women's Softball|Women>Women's Track &amp; Field|Women>Women's Volleyball"
37865,"Southern Oregon University",,,"Men>Men's Basketball|Men>Men's Cross Country|Men>Men's Football|Men>Men's Soccer|Men>Men's Track &amp; Field|Men>Men's Wrestling|Women>Women's Basketball|Women>Women's Cross Country|Women>Women's Soccer|Women>Women's Softball|Women>Women's Track &amp; Field|Women>Women's Volleyball|Women>Women's Wrestling"
37867,"Walla Walla University",,,"Men>Men's Basketball|Men>Men's Golf|Men>Men's Soccer|Women>Women's Softball|Women>Women's Volleyball"
37869,"Warner Pacific College",,,"Men>Men's Basketball|Men>Men's Cross Country|Men>Men's Golf|Men>Men's Soccer|Men>Men's Track &amp; Field|Women>Women's Cross Country|Women>Women's Golf|Women>Women's Soccer|Women>Women's Track &amp; Field|Women>Women's Volleyball"
37895,"Georgian Court University",,,"Men>Men's Basketball|Men>Men's Cross Country|Men>Men's Lacrosse|Men>Men's Soccer|Men>Men's Track &amp; Field|Women>Women's Basketball|Women>Women's Cross Country|Women>Women's Lacrosse|Women>Women's Soccer|Women>Women's Softball|Women>Women's Track &amp; Field|Women>Women's Volleyball"
37898,"Holy Family University",,,"Men>Men's Basketball|Men>Men's Cross Country|Men>Men's Soccer|Men>Men's Track &amp; Field|Women>Women's Basketball|Women>Women's Cross Country|Women>Women's Lacrosse|Women>Women's Soccer|Women>Women's Softball|Women>Women's Tennis|Women>Women's Track &amp; Field|Women>Women's Volleyball"
37905,"Wilmington University (de)",,,"Men>Men's Basketball|Men>Men's Cross Country|Men>Men's Golf|Men>Men's Lacrosse|Men>Men's Soccer|Women>Women's Basketball|Women>Women's Bowling|Women>Women's Cheerleading|Women>Women's Cross Country|Women>Women's Lacrosse|Women>Women's Soccer|Women>Women's Softball|Women>Women's Tennis|Women>Women's Volleyball"
37907,"Bowie State University",,,"Men>Men's Basketball|Men>Men's Cross Country|Men>Men's Football|Men>Men's Track &amp; Field|Women>Women's Basketball|Women>Women's Bowling|Women>Women's Cheerleading|Women>Women's Cross Country|Women>Women's Softball|Women>Women's Tennis|Women>Women's Track &amp; Field|Women>Women's Volleyball"
37910,"Elizabeth City State U.",,,"Men>Men's Basketball|Men>Men's Cross Country|Men>Men's Football|Men>Men's Golf|Women>Women's Basketball|Women>Women's Bowling|Women>Women's Cheerleading|Women>Women's Cross Country|Women>Women's Softball|Women>Women's Tennis|Women>Women's Volleyball"
37911,"Fayetteville State University",,,"Men>Men's Basketball|Men>Men's Cross Country|Men>Men's Football|Men>Men's Golf|Men>Men's Track &amp; Field|Women>Women's Basketball|Women>Women's Bowling|Women>Women's Cheerleading|Women>Women's Cross Country|Women>Women's Softball|Women>Women's Tennis|Women>Women's Track &amp; Field|Women>Women's Volleyball"
37914,"Livingstone College",,,"Men>Men's Basketball|Men>Men's Cross Country|Men>Men's Football|Men>Men's Track &amp; Field|Women>Women's Basketball|Women>Women's Bowling|Women>Women's Cheerleading|Women>Women's Cross Country|Women>Women's Softball|Women>Women's Tennis|Women>Women's Track &amp; Field|Women>Women's Volleyball"
37917,"Shaw University",,,"Men>Men's Basketball|Men>Men's Cross Country|Men>Men's Football|Men>Men's Soccer|Men>Men's Tennis|Women>Women's Bowling|Women>Women's Cross Country|Women>Women's Soccer|Women>Women's Softball|Women>Women's Tennis|Women>Women's Track &amp; Field|Women>Women's Volleyball"
37920,"Virginia Union Univ.",,,"Men>Men's Basketball|Men>Men's Cross Country|Men>Men's Football|Men>Men's Golf|Men>Men's Tennis|Men>Men's Track &amp; Field|Women>Women's Basketball|Women>Women's Bowling|Women>Women's Cheerleading|Women>Women's Cross Country|Women>Women's Softball|Women>Women's Tennis|Women>Women's Track &amp; Field|Women>Women's Volleyball"
37924,"Columbia College (ca)",,,"Men>Men's Basketball|Women>Women's Volleyball"
37933,"Cardinal Stritch University",,,"Men>Men's Basketball|Men>Men's Golf|Men>Men's Soccer|Men>Men's Tennis|Men>Men's Volleyball|Women>Women's Golf|Women>Women's Soccer|Women>Women's Softball|Women>Women's Tennis|Women>Women's Volleyball"
37935,"Holy Cross College",,,"Men>Men's Basketball|Men>Men's Golf|Men>Men's Soccer|Men>Men's Tennis|Women>Women's Golf|Women>Women's Soccer|Women>Women's Tennis"
37938,"Judson University",,,"Men>Men's Basketball|Men>Men's Bowling|Men>Men's Golf|Men>Men's Lacrosse|Men>Men's Soccer|Men>Men's Volleyball|Women>Women's Basketball|Women>Women's Bowling|Women>Women's Cheerleading|Women>Women's Dance|Women>Women's Golf|Women>Women's Soccer|Women>Women's Softball|Women>Women's Volleyball"
37951,"Foothill College",,,"Men>Men's Basketball|Men>Men's Football|Men>Men's Soccer|Men>Men's Swimming &amp; Diving|Men>Men's Tennis|Women>Women's Basketball|Women>Women's Beach Volleyball|Women>Women's Soccer|Women>Women's Softball|Women>Women's Swimming &amp; Diving|Women>Women's Tennis|Women>Women's Volleyball|Women>Women's Water Polo"
37958,"San Jose City College",,,"Men>Men's Basketball|Men>Men's Cross Country|Men>Men's Football|Men>Men's Golf|Men>Men's Track &amp; Field|Women>Women's Basketball|Women>Women's Cross Country|Women>Women's Softball|Women>Women's Track &amp; Field|Women>Women's Volleyball"
37964,"Drexel University",,,"Men>Men's Basketball|Men>Men's Golf|Men>Men's Lacrosse|Men>Men's Soccer|Men>Men's Squash|Men>Men's Swimming &amp; Diving|Men>Men's Tennis|Men>Men's Wrestling|Women>Women's Basketball|Women>Women's Field Hockey|Women>Women's Lacrosse|Women>Women's Soccer|Women>Women's Softball|Women>Women's Sqaush|Women>Women's Swimming &amp; Diving|Women>Women's Tennis"
37980,"Rosemont College",,,"Men>Men's Basketball|Men>Men's Cross Country|Men>Men's Golf|Men>Men's Lacrosse|Men>Men's Soccer|Men>Men's Tennis|Women>Women's Basketball|Women>Women's Cross Country|Women>Women's Golf|Women>Women's Lacrosse|Women>Women's Soccer|Women>Women's Softball|Women>Women's Tennis|Women>Women's Volleyball"
37985,"New England, Univ. Of",,,"Men>Men's Basketball|Men>Men's Cross Country|Men>Men's Football|Men>Men's Golf|Men>Men's Ice Hockey|Men>Men's Lacrosse|Men>Men's Soccer|Women>Women's Basketball|Women>Women's Cross Country|Women>Women's Field Hockey|Women>Women's Ice Hockey|Women>Women's Lacrosse|Women>Women's Soccer|Women>Women's Softball|Women>Women's Swimming &amp; Diving|Women>Women's Volleyball"
37996,"Lees-mcrae College",,,"Men>Men's Basketball|Men>Men's Cross Country|Men>Men's Lacrosse|Men>Men's Soccer|Men>Men's Tennis|Men>Men's Track &amp; Field|Men>Men's Volleyball|Women>Women's Basketball|Women>Women's Cross Country|Women>Women's Lacrosse|Women>Women's Soccer|Women>Women's Softball|Women>Women's Tennis|Women>Women's Track &amp; Field|Women>Women's Volleyball"
38008,"North Texas, University Of",,,"Men>Men's Basketball|Men>Men's Cross Country|Men>Men's Football|Men>Men's Golf|Men>Men's Track &amp; Field|Women>Women's Basketball|Women>Women's Cheerleading|Women>Women's Cross Country|Women>Women's Golf|Women>Women's Soccer|Women>Women's Softball|Women>Women's Swimming &amp; Diving|Women>Women's Tennis|Women>Women's Track &amp; Field|Women>Women's Volleyball"
38014,"University Of Texas At El Paso (utep)",,,"Men>Men's Basketball|Men>Men's Cross Country|Men>Men's Football|Men>Men's Golf|Men>Men's Track &amp; Field|Women>Women's Basketball|Women>Women's Cheerleading|Women>Women's Cross Country|Women>Women's Golf|Women>Women's Rifle|Women>Women's Soccer|Women>Women's Softball|Women>Women's Tennis|Women>Women's Track &amp; Field|Women>Women's Volleyball"
38026,"Taylor University",,,"Men>Men's Basketball|Men>Men's Cross Country|Men>Men's Football|Men>Men's Golf|Men>Men's Lacrosse|Men>Men's Soccer|Men>Men's Tennis|Men>Men's Track &amp; Field|Women>Women's Basketball|Women>Women's Cross Country|Women>Women's Golf|Women>Women's Soccer|Women>Women's Softball|Women>Women's Tennis|Women>Women's Track &amp; Field|Women>Women's Volleyball"
38030,"Brooklyn College",,,"Men>Men's Basketball|Men>Men's Cross Country|Men>Men's Soccer|Men>Men's Swimming &amp; Diving|Men>Men's Tennis|Men>Men's Volleyball|Women>Women's Cross Country|Women>Women's Soccer|Women>Women's Softball|Women>Women's Swimming &amp; Diving|Women>Women's Tennis|Women>Women's Volleyball"
38032,"Hostos Community College",,,"Men>Men's Basketball|Men>Men's Track &amp; Field|Women>Women's Basketball|Women>Women's Track &amp; Field|Women>Women's Volleyball"
38034,"Hunter College",,,"Men>Men's Basketball|Men>Men's Cross Country|Men>Men's Fencing|Men>Men's Soccer|Men>Men's Tennis|Men>Men's Track &amp; Field|Men>Men's Volleyball|Men>Men's Wrestling|Women>Women's Basketball|Women>Women's Cross Country|Women>Women's Fencing|Women>Women's Softball|Women>Women's Swimming &amp; Diving|Women>Women's Tennis|Women>Women's Track &amp; Field|Women>Women's Volleyball"
38040,"Medgar Evers College",,,"Men>Men's Basketball|Men>Men's Cross Country|Men>Men's Soccer|Men>Men's Track &amp; Field|Men>Men's Volleyball|Women>Women's Basketball|Women>Women's Cross Country|Women>Women's Soccer|Women>Women's Track &amp; Field|Women>Women's Volleyball"
38047,"Daemen College",,,"Men>Men's Basketball|Men>Men's Cross Country|Men>Men's Golf|Men>Men's Soccer|Men>Men's Tennis|Men>Men's Track &amp; Field|Men>Men's Volleyball|Women>Women's Basketball|Women>Women's Bowling|Women>Women's Cross Country|Women>Women's Soccer|Women>Women's Tennis|Women>Women's Track &amp; Field|Women>WoMen's Triathlon|Women>Women's Volleyball"
38049,"District Of Columbia, U. Of",,,"Men>Men's Basketball|Men>Men's Lacrosse|Men>Men's Soccer|Men>Men's Tennis|Women>Women's Basketball|Women>Women's Cross Country|Women>Women's Lacrosse|Women>Women's Tennis|Women>Women's Track &amp; Field"
38056,"Roberts Wesleyan College",,,"Men>Men's Basketball|Men>Men's Cross Country|Men>Men's Golf|Men>Men's Lacrosse|Men>Men's Soccer|Men>Men's Swimming &amp; Diving|Men>Men's Tennis|Men>Men's Track &amp; Field|Women>Women's Basketball|Women>Women's Bowling|Women>Women's Cross Country|Women>Women's Lacrosse|Women>Women's Soccer|Women>Women's Swimming &amp; Diving|Women>Women's Track &amp; Field|Women>Women's Volleyball"
38058,"Alfred University",,,"Men>Men's Basketball|Men>Men's Cross Country|Men>Men's Football|Men>Men's Lacrosse|Men>Men's Skiing|Men>Men's Soccer|Men>Men's Swimming &amp; Diving|Men>Men's Tennis|Men>Men's Track &amp; Field|Women>Women's Basketball|Women>Women's Cross Country|Women>Women's Lacrosse|Women>Women's Skiing|Women>Women's Soccer|Women>Women's Softball|Women>Women's Swimming &amp; Diving|Women>Women's Tennis|Women>Women's Track &amp; Field|Women>Women's Volleyball"
38061,"Hartwick College",,,"Men>Men's Basketball|Men>Men's Cross Country|Men>Men's Football|Men>Men's Lacrosse|Men>Men's Soccer|Men>Men's Swimming &amp; Diving|Men>Men's Tennis|Women>Women's Basketball|Women>Women's Cross Country|Women>Women's Equestrian|Women>Women's Field Hockey|Women>Women's Lacrosse|Women>Women's Soccer|Women>Women's Swimming &amp; Diving|Women>Women's Tennis|Women>Women's Volleyball|Women>Women's Water Polo"
38064,"Nazareth College",,,"Men>Men's Basketball|Men>Men's Cross Country|Men>Men's Equestrian|Men>Men's Golf|Men>Men's Ice Hockey|Men>Men's Lacrosse|Men>Men's Soccer|Men>Men's Swimming &amp; Diving|Men>Men's Tennis|Men>Men's Track &amp; Field|Men>Men's Volleyball|Women>Women's Basketball|Women>Women's Cross Country|Women>Women's Equestrian|Women>Women's Field Hockey|Women>Women's Golf|Women>Women's Ice Hockey|Women>Women's Lacrosse|Women>Women's Soccer|Women>Women's Softball|Women>Women's Swimming &amp; Diving|Women>Women's Tennis|Women>Women's Track &amp; Field|Women>Women's Volleyball"
38071,"Harrisburg Area Community College",,,"Men>Men's Basketball|Men>Men's Golf|Men>Men's Soccer|Women>Women's Basketball|Women>Women's Volleyball"
38078,"Northampton Community College",,,"Men>Men's Basketball|Men>Men's Cross Country|Men>Men's Golf|Men>Men's Soccer|Women>Women's Basketball|Women>Women's Cross Country|Women>Women's Soccer|Women>Women's Softball|Women>Women's Tennis|Women>Women's Volleyball"
38080,"Philadelphia, Community College Of",,,"Men>Men's Basketball|Men>Men's Cross Country|Men>Men's Track &amp; Field|Women>Women's Basketball|Women>Women's Cross Country|Women>Women's Track &amp; Field|Women>Women's Volleyball"
38082,"Thaddeus Stevens College Of Tech.",,,"Men>Men's Basketball|Men>Men's Cross Country|Men>Men's Football|Men>Men's Track &amp; Field|Men>Men's Wrestling"
38089,"Chipola College",,,"Men>Men's Basketball|Women>Women's Basketball|Women>Women's Cross Country|Women>Women's Softball"
38091,"Gulf Coast State College",,,"Men>Men's Basketball|Women>Women's Softball|Women>Women's Volleyball"
38102,"Pasco-hernando State College",,,"Men>Men's Basketball|Women>Women's Cross Country|Women>Women's Softball"
38107,"Carroll College",,,"Men>Men's Basketball|Men>Men's Cross Country|Men>Men's Football|Men>Men's Golf|Men>Men's Soccer|Men>Men's Track &amp; Field|Women>Women's Basketball|Women>Women's Cheerleading|Women>Women's Cross Country|Women>Women's Golf|Women>Women's Soccer|Women>Women's Softball|Women>Women's Track &amp; Field|Women>Women's Volleyball"
38110,"Montana State U.-northern",,,"Men>Men's Basketball|Men>Men's Cross Country|Men>Men's Football|Men>Men's Golf|Men>Men's Rodeo|Men>Men's Wrestling|Women>Women's Basketball|Women>Women's Cross Country|Women>Women's Golf|Women>Women's Rodeo|Women>Women's Volleyball"
38112,"Montana Tech",,,"Men>Men's Basketball|Men>Men's Football|Men>Men's Golf|Women>Women's Basketball|Women>Women's Golf|Women>Women's Volleyball"
38114,"Montana Western, U. Of",,,"Men>Men's Basketball|Men>Men's Cross Country|Men>Men's Football|Men>Men's Rodeo|Women>Women's Basketball|Women>Women's Cross Country|Women>Women's Rodeo|Women>Women's Volleyball"
