ID,Title,address
36798,"Penn State Worthington Scranton","120 Ridgeview Dr"
36800,"Houston-victoria, University Of","3007 North Ben Wilson"
36802,"Huston-tillotson University","900 Chicon St"
36804,"Jarvis Christian College","PR 7631 HWY 80 East"
36806,"Louisiana State U. At Alexandria","8100 Highway 71 South"
36808,"Louisiana State U.-shreveport","1 University Pl"
36810,"Our Lady Of The Lake University","411 SW 24th St"
36812,"Southwest, Univ. Of The","6610 N Lovington Hwy"
36814,"Texas A&m University-texarkana","7101 University Ave."
36816,"Texas College","2404 North Grand Ave."
36818,"Wiley College","711 Wiley Ave"
36820,"Bryant & Stratton College (va)","301 Centre Pointe Dr."
36822,"Danville Community College","1008 South Main Street"
36824,"Guilford Technical Community College","601 E. Main St."
36826,"Lenoir Community College","231 Hwy 58 South"
36828,"Louisburg College","501 N Main St."
36830,"New River Community College","5251 College Drive"
36832,"South Carolina Union, University Of","309 E. Academy St."
36834,"South Carolina, U. Of Lancaster","476 Hubbard Dr."
36836,"South Carolina, U. Of Salkehatchie","465 James Brandt Blvd."
36838,"Southeastern Community College (nc)","4564 Chadbourn Hwy"
36840,"Surry Community College","630 S Main St"
36842,"Wake Technical Community College","9101 Fayetteville Rd."
36844,"Lorain County Community College","1005 North Abbe Rd"
36846,"Western Technical College","400 7th St. North"
36848,"Alvin Community College","3110 Mustang Rd"
36850,"Angelina College","3500 South First Street"
36852,"Blinn College","902 College Ave."
36854,"Bossier Parish Community College","6220 E. Texas St."
36856,"Coastal Bend College","3800 Charco Rd."
36858,"Galveston College","4015 Avenue Q"
36860,"Panola College","1109 W Panola St"
36862,"Paris Junior College","2400 Clarksville Street"
36864,"Tyler Junior College","1327 South Baxter Ave."
36866,"Wharton County Junior College","911 E Boling Hwy"
36868,"Asa College","81 Willoughby Street"
36870,"Nassau Community College","1 Education Drive"
36872,"Suffolk County Community College","533 College Rd."
36874,"Atlantic Cape Community College","5100 Black Horse Pike"
36876,"Arkansas Baptist College","1621 Martin Luther King Dr."
36878,"Connecticut, Univ. Of At Avery Point","1084 Shennecossett Rd"
36880,"Baton Rouge Community College","201 Community College Dr."
36882,"Tompkins Cortland Community College","170 N Street"
36884,"Bryant & Stratton College (wi)","10950 W. Potter Rd."
36886,"Luna Community College","366 Luna Dr."
36888,"North Central Texas College","1525 W California St"
36890,"Ranger College","1100 College Cir"
36892,"Vernon College","4400 College Dr"
36894,"Asa Miami","3909 NE 163rd St."
36896,"Florida Southwestern State College","8099 College Pkwy"
36898,"Northeastern Junior College","100 College Ave."
36900,"Trinidad State Junior College","600 Prospect"
36902,"Alice Lloyd College","100 Purpose Rd"
36905,"Asbury University","1 Macklem Dr."
36907,"Brescia University","717 Frederica St"
36909,"Indiana University Kokomo","2300 S. Washington St."
36911,"Indiana University Southeast","4201 Grant Line Rd"
36913,"Midway University","512 E Stephens St."
36915,"Ohio Christian University","1476 Lancaster Pike"
36917,"Point Park University","201 Wood St."
36919,"Rio Grande, Univ. Of","218 North College Ave."
36921,"West Virginia U. Inst. Of Tech.","Baisi Athletic Center"
36923,"Adams State University","208 Edgemont Blvd"
36925,"Colorado Christian University","8787 W. Alameda Ave."
36927,"Colorado Mesa University","1100 North Ave."
36929,"Colorado School Of Mines","1500 Illinois St."
36931,"Colorado State U.-pueblo","2200 Bonforte Blvd."
36933,"Colorado, U. Of (colorado Springs)","1420 Austin Bluffs Parkway"
36935,"Dixie State University","225 S University Avenue"
36937,"Metropolitan State University Of Denver","PO Box 173362"
36939,"New Mexico Highlands University","1005 Diamond Avenue"
36941,"Regis University","3333 Regis Blvd., Box F-20"
36943,"Colorado Northwestern Cc","500 Kennedy Dr"
36945,"Salt Lake Community College","4600 S. Redwood Rd."
36947,"Southern Idaho, Coll. Of","315 Falls Ave."
36949,"Southern Nevada, College Of","700 College Dr"
36951,"California Institute Of Tech.","1200 E California Blvd."
36953,"California Lutheran U.","60 W Olsen Rd"
36955,"Chapman University","One University Drive"
36957,"Claremont-mudd-scripps Colleges","500 E 9th St."
36959,"Occidental College","Athletics Department M-19"
